R1_input,R2_input,R1_top,R2_top,R1_bot,R2_bot
crRNA1808:4556-4578,535.807536756665,494.88685129204,481.379499008069,490.159014370175,429.397720794088,458.362998061029
crRNA1809:4558-4580,437.459728263288,448.989389114461,521.351516255725,512.371348706244,409.872574627455,389.689347612455
crRNA1810:4560-4582,388.095379444166,451.953965916519,445.04578383156,514.701887504565,379.986368956607,456.686544096009
crRNA1811:4562-4584,428.954676467805,442.667638092336,397.756991045821,393.631085077997,381.122602153278,427.378582092508
crRNA1812:4564-4586,392.056758079619,387.327925837324,360.661069874046,267.877967261812,344.050418495545,377.274002634246
crRNA1813:4566-4588,259.657076348667,221.765902322888,220.628129432547,199.726761934479,230.085449196462,239.466229906578
crRNA1814:4568-4590,121.32208853745,86.8307944370381,120.202815471448,85.6029113543587,78.7349816830201,113.760510364807
crRNA1815:4570-4592,131.537703824931,111.458505872245,151.290327535445,94.0100707164791,112.348313568391,161.866453684872
crRNA1816:4572-4594,133.408843043067,112.044168239836,119.257762071715,129.084818058272,100.559955064556,135.4655360938
crRNA1817:4574-4596,228.554931852134,218.746620362356,193.320193658885,218.949639115234,208.67799924067,201.518054612596
crRNA1818:4576-4598,272.61192862892,278.685761052433,183.337987762444,207.674609977812,246.921499127811,232.741412278943
crRNA1819:4578-4600,142.590449768441,149.239075826919,155.599541264463,154.5179795632,182.512799027268,183.468307286574
crRNA1820:4580-4602,109.69795984947,88.3875260177726,78.3270896800408,78.3571865590664,73.3348845985888,82.1650248999316
crRNA1821:4582-4604,216.591519058993,223.863540447958,223.634142306429,200.681062035463,163.050241531619,215.46774708038
crRNA1822:4584-4606,295.928741870602,243.74238177076,247.90229779768,271.360294778651,277.1922581937,311.895294804518
crRNA1823:4586-4608,393.676464440263,388.677193270921,391.717994787573,389.534035623424,379.744305820191,409.944384411516
crRNA1824:4588-4610,339.297334342842,288.177421524518,344.198276809347,345.241034507063,239.079255814888,318.416202774323
crRNA1825:4590-4612,504.556999663145,386.972120373153,399.350267797883,390.207150389698,433.30318399662,504.343458730437
crRNA1826:4592-4614,599.661096785358,562.608467445563,482.176551815912,540.744071961681,542.889769337446,537.341246401278
crRNA1827:4594-4616,343.302225991108,380.308078076685,414.858692361886,417.513181945587,432.957215763838,417.886033713276
crRNA1828:4596-4618,466.914454600472,510.716622026299,566.493120146456,509.770561030411,464.490017065897,489.034977193309
crRNA1829:4598-4620,482.521654113362,485.41120715113,471.105004042164,430.561998857613,515.507803182198,534.270062994907
crRNA1830:4600-4622,509.742126684304,644.024475552193,584.67015883822,499.924788242418,555.125994329564,511.029729351188
crRNA1831:4602-4624,598.655598632565,633.074444042508,661.641020091687,628.776284713435,551.858436113849,609.130061055791
crRNA1832:4604-4626,612.352551328618,587.602853604898,732.563261353537,824.484962742893,455.597132271903,364.269450187668
crRNA1833:4606-4628,738.068019598816,844.639889917339,901.843467640858,951.033238894711,911.941120713533,667.802297511348
crRNA1834:4608-4630,407.361547970426,426.375009278669,414.385804924098,434.990076979773,354.839742780998,336.317132963305
crRNA1835:4610-4632,684.775982292589,635.379246431301,665.946738378506,629.957405054777,637.458365968592,559.989604042456
crRNA1836:4612-4634,674.252851227409,600.199700691373,595.468526823097,730.407938810494,779.609856904167,627.029923316528
crRNA1837:4614-4636,309.193535771642,373.54611764018,360.4999875374,321.227600718836,369.230435085075,376.386867908248
crRNA1838:4636-4658,647.344351200109,749.341018771937,778.745891072747,762.954274903826,735.388841521083,607.361543961612
crRNA1839:4638-4660,820.673502106953,814.065002208423,845.579395769601,850.930718747635,793.789969602293,756.893914116823
crRNA1840:4640-4662,494.86749080829,593.861731202532,720.246463235094,603.864755768659,507.4861371938,516.706987306143
crRNA1841:4642-4664,124.869181430271,91.4499410791995,103.040384725014,89.9033178444929,64.1290326520956,74.6928072277254
crRNA1842:4644-4666,657.634575699845,659.544958067114,614.95200387508,568.727714075104,588.702543770954,693.3959569065
crRNA1843:4646-4668,625.473649845839,666.961910005678,751.172905715744,727.582926255081,439.915889709876,410.768402182416
crRNA1844:4648-4670,508.41488798753,552.27611396098,628.535267762945,699.622284988,410.017724728459,360.794559133521
crRNA1845:4650-4672,456.662592681229,509.275998950981,547.1399649223,497.333119950577,427.35478376232,537.357032460167
crRNA1846:4652-4674,460.972371923107,464.321717342605,417.503614773297,446.899855703575,411.287658444153,387.594966391563
crRNA1848:4656-4678,662.685330828481,678.623146142432,927.611262201538,856.436921178017,522.245933157886,502.537105481617
crRNA1849:4658-4680,551.242662539235,463.074329793441,423.129619786313,544.931119538984,402.010069115374,389.004687438712
crRNA1850:4660-4682,548.806441024685,591.589291032251,682.210237003583,730.297398474373,529.839736752372,453.253606954438
crRNA1851:4662-4684,450.027871307921,521.931738104409,572.918849749693,660.061303257763,382.479324095674,349.196447065026
crRNA1852:4664-4686,359.942304181512,409.158693254334,493.716997863656,497.169245346234,341.668892012053,302.954978436817
crRNA1853:4666-4688,306.350222154417,353.474630749937,303.354020072185,356.67777259575,401.230371769049,336.979072237529
crRNA1854:4668-4690,216.415023337886,229.365113006043,208.363163116566,272.085700665314,282.580089599177,240.41498197444
crRNA1855:4670-4692,469.983701037788,445.057345581757,448.39316036419,438.789116050236,392.116897116579,427.60225616351
crRNA1856:4672-4694,487.132107103385,636.825408989325,576.683711981063,460.770020564721,591.060928961631,589.386418885738
crRNA1857:4674-4696,508.475533158164,559.712331683742,520.224615586118,487.934551546114,491.62505619064,454.750340234152
crRNA1858:4676-4698,510.124140798405,569.533371798761,497.491817646408,437.412254917752,489.568075288843,477.747284254882
crRNA1859:4678-4700,577.602810979958,683.126506895852,674.053812693453,553.78171853481,619.067470659669,759.576106010494
crRNA1860:4682-4704,691.911884307909,746.458247226692,757.072904293578,641.555408629329,770.248526177966,844.714285974143
crRNA1861:4684-4706,669.378259567598,680.999536110298,798.481862707365,775.807938333401,687.935262456758,658.652784388128
crRNA1862:4686-4708,704.617580683807,757.357747857786,681.10832449,794.164470168329,763.951151564271,643.595333278582
crRNA1863:4688-4710,778.888383597715,849.839793274335,880.913742340364,939.190696997345,779.308567501543,781.463356719748
crRNA1864:4690-4712,638.267134095428,747.291444394915,1012.32281816642,1095.95438064561,389.314455654396,327.740044882323
crRNA1865:4692-4714,547.352415545498,590.369025778754,742.128848231479,799.961427993291,557.301016719128,398.957091968399
crRNA1866:4694-4716,611.810606698451,632.289836763505,654.757443009256,737.981998745497,514.394882635415,463.288711377531
crRNA1867:4696-4718,611.716406222529,594.806875985765,574.992087342766,656.845471594329,553.766345408643,481.164508867601
crRNA1868:4698-4720,644.41595696745,661.957428883128,673.863235015484,707.382829187341,713.561841637389,723.76979814295
crRNA1869:4700-4722,520.524558386574,488.509316758105,620.695530451055,558.229248522573,513.149363899524,505.78894606933
crRNA1870:4702-4724,438.437023308688,446.222313764669,464.5921835617,447.305815290534,429.273957104456,375.652461543749
crRNA1871:4704-4726,432.298103027627,411.916242092047,427.134905396822,409.849290379134,441.717164581167,394.087871666178
crRNA1872:4706-4728,323.271606059646,303.389987195282,215.258002481404,289.786299027098,323.364728897515,286.601958319558
crRNA1873:4708-4730,328.688020744365,285.544836821122,318.101458143711,325.828922617084,280.651046062086,268.201375531185
crRNA1874:4710-4732,136.419234569382,134.030258180348,164.056423983402,126.945285126545,113.100684247288,139.320342069165
crRNA1875:4712-4734,416.548598886395,397.887867179062,394.119667262024,481.173235511391,491.876596991835,518.20449220573
crRNA1876:4714-4736,797.608072977944,815.55893667848,834.978312934036,817.922147076293,774.642165129834,830.400466529109
crRNA1877:4716-4738,775.467795500465,739.494355089218,774.161064560741,730.482386647223,762.817846089133,767.20394917756
crRNA1878:4720-4742,571.173740498603,583.693684848004,592.170412594062,603.091384292741,608.405933261149,527.329855305202
crRNA1879:4722-4744,604.803515978184,671.508822063143,638.874670499645,626.525074164122,621.814791534972,631.748875952596
crRNA1880:4724-4746,654.453306736215,599.43522884172,610.132660542414,665.118619261335,604.095243228699,657.096752834565
crRNA1881:4726-4748,699.745513996512,650.190940877109,680.925371525026,707.20356520493,642.873840044147,646.639948305281
crRNA1882:4728-4750,613.491097612376,699.596019731444,1011.40305069345,954.183825332735,438.830963716824,416.448768172174
crRNA1883:4730-4752,784.965882502339,884.079680396569,716.474132210746,835.562995245585,877.997263427872,704.812455411016
crRNA1884:4732-4754,889.700004180197,946.668027917056,980.533770710922,978.444640373851,885.698914017761,846.983415305102
crRNA1885:4734-4756,751.766531836326,790.997077884828,822.083270464316,774.668111734359,727.357460136358,747.722498323664
crRNA1886:4736-4758,772.607965959628,708.631786261497,613.671061817198,677.882778154129,773.05421431624,734.960736350941
crRNA1887:4738-4760,558.054838977834,612.149315966653,604.643764150741,569.614317113519,696.503453481688,558.266656095881
crRNA1888:4740-4762,551.290810714594,555.985266021719,569.666436647276,851.038420240512,442.886824589985,401.852192101966
crRNA1889:4742-4764,514.611076357606,560.937969294128,533.73295407991,569.491675328118,445.611045830472,443.576697558883
crRNA1890:4764-4786,581.880340531688,583.08519659832,584.21977229581,608.588870586307,524.636975234259,538.328101998141
crRNA1891:4766-4788,427.8556427592,315.183589988268,419.059040184655,402.989464482712,394.42351520228,440.307486216556
crRNA1892:4768-4790,498.189315902885,521.301757818331,521.535388445395,554.184597333396,510.899844746317,514.00517563771
crRNA1893:4770-4792,605.058072776867,633.918673741698,588.333850865891,532.478327221029,525.756511874887,598.178279877406
crRNA1894:4772-4794,431.910046292919,465.168155110684,423.435401598479,420.363115387102,447.18084908279,479.639275046375
crRNA1895:4774-4796,523.507558823267,629.00295158542,597.069012781694,550.703457015206,673.360889933924,656.249112742815
crRNA1896:4776-4798,612.72729151593,624.331717769375,578.541961646984,575.259804274546,644.409599884684,567.77967713747
crRNA1897:4778-4800,647.757682393335,563.499331175885,590.679081959599,541.176140930491,501.65276959993,641.20625005866
crRNA1898:4780-4802,533.365936134074,527.885299263483,589.225691686502,493.276097436312,482.753785229895,536.308217932896
crRNA1899:4782-4804,632.365558913185,589.96942530402,720.455787567478,670.345644498696,663.056714290337,672.074553883737
crRNA1900:4784-4806,564.741228026233,598.049660797324,622.047016545743,505.7905486629,590.784660926052,544.223053341049
crRNA1901:4786-4808,695.694428964229,648.457250208747,662.613302021499,710.809874797126,751.781772435857,743.386146843089
crRNA1902:4788-4810,675.836852616674,678.427789948434,704.202908847818,809.324974421954,497.631084320545,502.42668244837
crRNA1903:4790-4812,460.337406644164,512.340046148177,609.782716298058,687.987088830092,355.964699270442,295.235935668409
crRNA1904:4792-4814,634.795238785114,606.1284270923,640.640579232496,733.921129470313,670.449607423929,586.630471555519
crRNA1905:4794-4816,688.439736970906,689.211430668174,662.248735166695,677.647579581994,625.042232811239,555.272572358836
crRNA1906:4796-4818,557.035415608376,571.371119554731,703.740947063487,697.123806505018,682.386410036584,654.1917092758
crRNA1907:4798-4820,596.23799757143,637.131046152453,612.788087132262,641.57297924695,653.914568664153,538.076709055976
crRNA1908:4800-4822,696.429067160862,670.38561865724,729.472066219002,718.207953022324,715.11409790771,739.979960743061
crRNA1909:4802-4824,616.228699533147,660.416677157026,734.582491063171,826.623010906296,545.667116744506,604.835861069328
crRNA1910:4804-4826,639.532601071141,732.487416063903,751.434383794262,688.738605130665,759.772318164636,666.04053451932
crRNA1911:4806-4828,446.240289877456,533.004859585474,616.671454013286,676.2218188234,352.911966798098,314.330596598129
crRNA1912:4808-4830,499.894757976827,548.107858844553,622.619763012948,615.538391260238,467.587811177336,445.553403469237
crRNA1913:4810-4832,364.737251689276,435.462436032311,511.381035904037,530.704092420221,340.806555245954,286.418720430409
crRNA1914:4812-4834,527.288923422577,540.513483819148,593.060370306389,577.865743974833,468.939173452962,424.453843364466
crRNA1915:4814-4836,754.638763160525,816.492134172672,714.486338662511,673.292301430935,861.259200541594,738.473790210887
crRNA1916:4816-4838,393.267645967553,442.841314422647,493.42198792712,431.541984936123,467.671429029265,460.953356389951
crRNA1917:4818-4840,763.348452434755,764.890779298182,864.588406308892,872.273113464212,635.934630533911,552.978306882507
crRNA1919:4822-4844,443.013965814297,555.020045720679,557.645673631815,502.76766586279,529.911181665833,437.273950095631
crRNA1920:4824-4846,337.226622130067,281.648560145972,304.055807577845,316.308974172633,295.099203410819,360.757559876493
crRNA1921:4826-4848,344.133059695583,264.079910096602,255.585312485051,266.150785289398,240.992709836752,275.208233765196
crRNA1922:4828-4850,234.340310525529,217.448824911588,198.53898265702,210.899947996137,186.557875410758,232.080193714464
crRNA1923:4830-4852,608.306057891774,526.858958690071,534.063691663928,540.022277889892,536.18171711046,559.359136959143
crRNA1924:4832-4854,465.621968870844,442.423241671331,423.032552662809,497.846496371782,394.270706054726,356.533370368258
crRNA1925:4834-4856,634.825932305317,611.485414538463,547.244767045641,598.456957800903,629.747407545548,673.389551108851
crRNA1926:4836-4858,697.244483173137,683.087080078726,742.488387493134,727.350586902263,652.194992296019,628.32799425112
crRNA1927:4838-4860,450.819543152028,462.330025046873,441.125179425234,461.734148950423,487.459037336233,436.489327670511
