R1_input,R2_input,R1_top,R2_top,R1_bot,R2_bot
crRNA1956:2656-2678,581.650094747486,633.299072462321,588.797012238651,607.595479925793,773.529263464785,664.649209954168
crRNA1957:2657-2679,667.160675292293,717.824327836463,476.401920965329,647.497272637338,680.277711940374,797.183427415267
crRNA1958:2658-2680,667.160675292293,776.095526617121,702.46932045826,514.189010623768,652.760860670876,628.053940953716
crRNA1959:2659-2681,558.490979183268,489.862275463777,348.680226336555,448.895168004877,561.038023105882,540.027483087762
crRNA1960:2660-2682,439.132460506142,406.617705777122,352.511877175418,428.944271649105,426.511194677223,515.300949979348
crRNA1961:2661-2683,358.075556031378,352.828906902668,252.888955364974,471.566641136437,385.235917772976,373.86518059922
crRNA1962:2662-2684,287.707474124714,253.575766122426,190.305324996874,165.048324397753,162.043679698157,273.969986841227
crRNA1963:2663-2685,488.122897276604,436.073476589323,278.433294290729,303.797739962897,421.925052798974,329.357421004074
crRNA1964:2664-2686,352.731144747327,382.284677714869,298.868765431332,319.214341692357,298.099222086231,309.576194517343
crRNA1965:2665-2687,348.277468677285,311.846964903084,250.334521472398,334.630943421818,256.823945181984,346.171463517796
crRNA1966:2666-2688,379.453201167579,324.013478934211,311.64093489421,480.63523038906,411.224055083058,409.471388275336
crRNA1967:2667-2689,183.491454085731,170.971539279514,134.107779360213,214.925565287184,129.940686550409,215.61536870537
crRNA1968:2668-2690,310.866589688932,293.917365278266,237.562352009521,203.136399258773,302.685363964481,380.788609869576
crRNA1969:2669-2691,116.686313035101,111.419654811369,48.5342439589343,110.63678888201,79.4931258896617,75.1686606495786
crRNA1970:2670-2692,201.306158365899,151.761253967209,109.840657380746,199.508963557723,172.744677414073,177.041977056244
crRNA1971:2671-2693,152.315721595437,170.971539279514,116.226742112185,175.930631500901,136.055542388075,174.074793083235
crRNA1972:2672-2694,315.320265758974,282.391194090883,310.363717947922,230.342167016644,224.720952034236,231.440349894755
crRNA1973:2673-2695,227.137479572142,152.401596810953,127.721694628775,215.832424212446,117.710974875076,130.556094812426
crRNA1974:2674-2696,206.650569649949,189.541481748076,140.493864091652,198.602104632461,149.813968022824,169.129486461552
crRNA1975:2675-2697,241.389242996277,208.751767060381,213.295230030054,199.508963557723,177.330819292322,240.341901813784
crRNA1976:2676-2698,95.308667898899,87.7269695928594,95.7912709715809,70.7349961704655,71.8495560925789,81.1030285955979
crRNA1977:2677-2699,172.80263151763,199.146624404228,164.760986071119,194.974668931411,145.227826144574,203.746632813331
crRNA1978:2678-2700,296.614826264798,261.900223091091,157.097684393393,243.038191970317,183.445675129989,270.013741543881
crRNA1979:2679-2701,351.840409533319,319.531079028006,360.175178853144,305.611457813422,256.823945181984,302.652765246987
crRNA1980:2680-2702,350.058939105302,348.346506996464,326.967538249663,391.763055713347,285.869510410899,351.116770139479
crRNA1981:2681-2703,464.963781712386,387.407420464817,444.471497308135,469.752923285912,366.891350259977,421.340124167375
crRNA1982:2682-2704,394.595699805722,407.258048620866,422.758809221244,389.949337862823,461.671615743805,455.957270519154
crRNA1983:2683-2705,457.837900000319,471.932675838959,409.986639758366,310.145752439733,408.166627164225,535.082176466079
crRNA1984:2684-2706,623.514649805881,605.76433018135,452.134798985862,529.605612353229,661.933144427375,659.703903332486
crRNA1985:2685-2707,452.493488716268,461.04684749532,406.154988919503,313.773188140783,475.430041378554,476.727558330222
crRNA1986:2686-2708,586.994506031537,647.386615024678,688.419934049095,514.189010623768,724.610416763455,694.321049684265
crRNA1987:2687-2709,660.925528794234,751.122155711125,822.527713409308,734.555729462526,778.115405343035,661.682025981159
crRNA1988:2688-2710,654.690382296175,651.228672087139,655.212293445614,772.643804323546,715.438133006955,668.605455251515
crRNA1989:2689-2711,544.239215759133,550.054502775666,408.709422812079,619.384645954204,642.05986295496,537.060299114752
crRNA1990:2690-2712,630.640531517948,637.781472368525,593.905880023802,634.801247683665,677.220284021541,568.710261493522
crRNA1991:2691-2713,484.559956420571,496.906046744956,421.481592274956,431.664848424892,403.580485285975,383.755793842585
crRNA1992:2692-2714,476.543339494495,516.116332057261,499.391825998509,604.874903150006,483.073611175637,480.683803627568
crRNA1993:2693-2715,789.191399611444,642.904215118474,720.350357706289,661.100156516274,663.461858386792,657.725780683812
crRNA1994:2694-2716,489.904367704621,468.730961620242,545.371636064867,358.209275478639,440.269620311973,505.410336735982
crRNA1995:2695-2717,673.395821790352,806.191640273066,533.876683548278,657.472720815224,747.541126154703,653.769535386466
crRNA1996:2696-2718,617.279503307822,582.711987806584,818.696062570445,798.942713156155,698.622279453373,596.403978574946
crRNA1997:2697-2719,725.058464202839,601.92227311889,702.46932045826,583.110288943709,669.576714224458,799.16155006394
crRNA1998:2698-2720,758.01566712115,713.982270774002,577.302059722061,949.48129474971,733.782700519954,820.920899199345
crRNA1999:2699-2721,333.134970039142,354.109592590155,402.32333808064,410.807093143857,373.006206097643,467.826006411193
crRNA2000:2700-2722,318.883206615008,340.022050027798,326.967538249663,265.709665101877,270.582370816733,338.258972923103
crRNA2001:2701-2723,251.187330350369,308.004907840623,319.304236571936,274.778254354501,252.237803303734,255.177821678832
crRNA2002:2702-2724,256.53174163442,220.277938247764,189.028108050586,185.906079678788,162.043679698157,244.29814711113
crRNA2003:2703-2725,280.581592412647,325.294164621698,323.1358874108,360.929852254427,259.881373100817,419.362001518701
crRNA2004:2704-2726,314.429530544966,263.821251622322,312.918151840498,196.788386781936,183.445675129989,272.980925516891
crRNA2005:2705-2727,541.567010117108,484.739532713829,508.332344622523,398.111068190184,585.497446456547,521.235317925367
crRNA2006:2706-2728,413.301139299898,409.179077152096,209.46357919119,321.028059542882,484.602325135053,366.941751328864
crRNA2007:2707-2729,356.294085603361,305.443536465649,266.938341774139,289.287997158699,259.881373100817,282.871538760256
crRNA2008:2708-2730,429.33437315205,379.082963496152,237.562352009521,372.719018282837,334.788357112229,445.077595951452
crRNA2009:2709-2731,298.396296692815,234.365480810121,219.681314761492,223.087295614545,192.617958886488,244.29814711113
crRNA2010:2710-2732,291.270414980747,317.610050496776,210.740796137478,323.748636318669,229.307093912486,388.701100464268
crRNA2011:2711-2733,135.391752529277,164.568110842079,112.395091273322,214.018706361921,96.308979443244,163.195118515532
crRNA2012:2712-2734,196.852482295857,174.173253498232,159.652118285968,198.602104632461,143.699112185158,209.681000759351
crRNA2013:2713-2735,145.18983988337,118.463426092547,157.097684393393,149.631722668292,76.4356979708286,154.293566596503
crRNA2014:2714-2736,190.617335797798,132.550968654904,144.325514930515,128.773967387258,168.158535535823,164.184179839869
crRNA2015:2715-2737,188.835865369781,149.840225435979,121.335609897336,223.087295614545,122.297116753326,161.216995866859
crRNA0162:174-196_FirstOrder_01,670.723616148327,774.814840929634,713.96427297485,847.006236195061,772.000549505369,727.949134711708
crRNA0162:174-196_FirstOrder_02,921.910946498696,879.831067303568,1189.08897699389,846.099377269799,813.275826409616,822.899021848018
crRNA0162:174-196_FirstOrder_03,798.989486965536,744.71872727369,1007.72417062103,925.902962692888,536.578599755217,639.922676845754
crRNA0162:174-196_FirstOrder_04,741.09169805499,799.788211835631,867.230306529379,1007.5202659665,866.780814989196,646.84610611611
crRNA0162:174-196_FirstOrder_05,913.003594358612,957.312551396532,1094.5749229686,1027.47116232227,921.814517528193,727.949134711708
crRNA0162:174-196_FirstOrder_06,690.319790856511,745.999412961177,837.854316764761,788.060406053007,753.65598199237,694.321049684265
crRNA0162:174-196_FirstOrder_07,595.011122957612,640.983186587243,757.389649148633,564.066251513199,548.808311430549,510.355643357665
crRNA0162:174-196_FirstOrder_08,900.533301362494,933.619866178022,1100.96100770004,1051.95635330436,940.159085041191,764.544403712161
crRNA0162:174-196_FirstOrder_09,1010.09373268553,1033.51334980201,1181.42567531616,955.829307226547,885.125382502195,969.280097849829
crRNA0162:174-196_FirstOrder_10,891.62594922241,894.558952709669,991.120350319291,924.996103767626,909.58480585286,835.756819064393
crRNA0162:174-196_FirstOrder_11,576.305683463436,591.03644477525,701.192103511972,768.109509697234,684.863853818624,682.452313792226
crRNA0162:174-196_FirstOrder_12,1029.68990739371,1025.82923567709,1014.11025535247,768.109509697234,1060.9274878351,1122.584603122
crRNA0162:174-196_FirstOrder_13,839.072571595914,744.71872727369,680.756632371368,732.742011612002,946.273940878858,966.312913876819
crRNA0162:174-196_FirstOrder_14,756.234196693133,730.631184711333,692.251584887958,749.972331191987,712.380705088122,721.025705441352
crRNA0162:174-196_FirstOrder_15,874.701980156251,950.909122959097,965.576011393536,877.839439653982,1005.8937852961,852.570861578115
crRNA0162:174-196_FirstOrder_16,623.514649805881,579.510273587867,500.669042944796,419.875682396481,669.576714224458,695.310111008602
crRNA0162:174-196_FirstOrder_17,668.94214572031,540.449360119514,661.598378177052,543.208496232165,694.036137575123,786.303752847565
crRNA0162:174-196_FirstOrder_18,752.6712558371,772.25346955466,618.173002003269,779.898675725645,736.840128438787,938.619196795395
crRNA0162:174-196_FirstOrder_19,718.82331770478,1492.6391687661,606.678049486679,645.683554786813,727.667844682288,736.850686630737
crRNA0162:174-196_FirstOrder_20,610.153621595755,559.019302588075,559.421022474033,593.992596046858,787.287689099534,577.611813412551
crRNA0162:174-196_FirstOrder_21,652.908911868158,584.633016337815,615.618568110693,663.820733292061,762.828265748869,667.616393927178
crRNA0162:174-196_FirstOrder_22,650.236706226133,785.06032642953,559.421022474033,603.968044224744,934.044229203525,741.79599325242
crRNA0162:174-196_FirstOrder_23,702.790083852629,644.825243649704,618.173002003269,624.825799505779,845.378819557364,762.566281063488
crRNA0245:260-282_FirstOrder_01,876.483450584267,1087.30214867646,1219.7421837048,936.785269796037,996.721501539605,883.231762632548
crRNA0245:260-282_FirstOrder_02,880.046391440301,875.989010241107,1077.97110266686,1125.41192625061,926.400659406442,875.319272037856
crRNA0245:260-282_FirstOrder_03,698.336407782587,771.613126710917,809.755543946431,572.227981840561,999.778929458438,906.969234416626
crRNA0245:260-282_FirstOrder_04,588.775976459554,627.535986868629,880.002475992257,676.516758245734,692.507423615707,673.550761873197
crRNA0245:260-282_FirstOrder_05,842.635512451948,867.024210428698,1005.16973672846,776.271240024596,1106.7889066176,906.969234416626
crRNA0245:260-282_FirstOrder_06,751.780520623091,715.903299305232,911.93289964945,952.201871525497,834.677821841448,738.82880927941
crRNA0245:260-282_FirstOrder_07,790.972870039461,826.042268429114,793.15172364469,679.237335021521,937.101657122358,796.194366090931
crRNA0245:260-282_FirstOrder_08,754.452726265116,850.375296491367,1679.54028436839,1450.06742149454,591.612302294213,576.622752088214
crRNA0245:260-282_FirstOrder_09,970.901383269158,950.268780115353,1063.92171625769,963.991037553908,1015.0660690526,919.827031633001
crRNA0245:260-282_FirstOrder_10,626.186855447907,692.850956930466,863.398655690516,800.75643100668,742.954984276454,423.318246816048
crRNA0245:260-282_FirstOrder_11,734.856551556932,716.543642148976,1081.80275350572,683.771629647833,596.198444172463,480.683803627568
crRNA0245:260-282_FirstOrder_12,611.935092023772,562.221016806793,823.804930355596,889.628605682393,450.970618027889,452.001025221808
crRNA0245:260-282_FirstOrder_13,673.395821790352,616.65015852499,756.112432202345,497.865549969046,802.5748286937,639.922676845754
crRNA0245:260-282_FirstOrder_14,963.775501557091,934.900551865509,1245.28652263055,1212.4703830758,1039.52549240327,996.973814931252
crRNA0245:260-282_FirstOrder_15,846.198453307982,666.596900336983,756.112432202345,604.874903150006,929.458087325275,850.592738929442
crRNA0245:260-282_FirstOrder_16,702.790083852629,888.795867115977,826.359364248171,705.53624385413,755.184695951786,745.752238549766
crRNA0245:260-282_FirstOrder_17,733.075081128915,924.01472352187,793.15172364469,783.526111426695,940.159085041191,770.47877165818
crRNA0245:260-282_FirstOrder_18,615.498032879806,637.141129524782,586.242578346075,518.72330525008,828.562966003782,736.850686630737
crRNA0245:260-282_FirstOrder_19,783.846988327394,758.806269836047,703.746537404548,991.196805311779,775.057977424202,729.927257360381
crRNA0245:260-282_FirstOrder_20,705.462289494654,733.83289893005,840.408750657337,775.364381099333,845.378819557364,665.638271278505
crRNA0245:260-282_FirstOrder_21,839.072571595914,818.358154304192,994.952001158154,1001.17225348967,1096.08790890168,912.903602362645
crRNA0245:260-282_FirstOrder_22,513.063483268839,514.835646369774,636.054039251297,446.17459122909,756.713409911203,499.475968789963
crRNA0245:260-282_FirstOrder_23,884.500067510343,843.971868053932,1035.82294343936,881.466875355032,941.687799000608,812.019347280316
crRNA0262:281-303_FirstOrder_01,458.728635214327,391.889820371022,472.570270126466,457.056898332239,515.176604323385,485.629110249251
crRNA0262:281-303_FirstOrder_02,630.640531517948,566.063073869254,495.560175159645,433.478566275417,700.15099341279,505.410336735982
crRNA0262:281-303_FirstOrder_03,489.013632490613,411.100105683327,519.827297139112,498.772408894308,518.234032242218,369.908935301873
crRNA0262:281-303_FirstOrder_04,456.94716478631,499.46741811993,424.036026167532,573.134840765823,530.46374391755,624.097695656369
crRNA0262:281-303_FirstOrder_05,450.712018288251,402.135305870918,528.767815763127,402.645362816496,446.384476149639,459.9135158165
crRNA0262:281-303_FirstOrder_06,490.795102918629,554.536902681871,395.937253349201,497.865549969046,628.301437320211,578.600874736888
crRNA0262:281-303_FirstOrder_07,815.913456031696,665.956557493239,609.232483379255,500.586126744833,735.311414479371,768.500649009507
crRNA0262:281-303_FirstOrder_08,588.775976459554,676.842385836879,579.856493614637,518.72330525008,680.277711940374,706.189785576304
crRNA0262:281-303_FirstOrder_09,656.471852724192,590.396101931507,550.480503850018,639.335542309977,603.842013969546,669.594516575851
